x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,lAbel,label
0.0,0.0,0.372549,0.304878,0.333333,0.743902,-0.019608,0.97561,-0.411765,1.097561,0.431373,1.0,0.588235,1.304878,0.705882,1.060976,0.705882,0.792683,0.117647,1.0,0.254902,1.390244,0.392157,1.109756,0.45098,0.841463,-0.215686,0.939024,-0.117647,1.353659,0.098039,1.109756,0.176471,0.853659,-0.568627,0.792683,-0.392157,1.0,-0.176471,0.768293,-0.098039,0.54878,,M
0.0,0.0,0.372549,0.304878,0.333333,0.743902,-0.019608,0.97561,-0.411765,1.097561,0.431373,1.0,0.588235,1.304878,0.705882,1.060976,0.705882,0.792683,0.117647,1.0,0.254902,1.390244,0.392157,1.109756,0.45098,0.841463,-0.215686,0.939024,-0.117647,1.353659,0.098039,1.109756,0.176471,0.853659,-0.568627,0.792683,-0.392157,1.0,-0.176471,0.768293,-0.098039,0.54878,,M
0.0,0.0,0.265306,0.282353,0.204082,0.658824,-0.122449,0.917647,-0.44898,1.082353,0.428571,1.0,0.530612,1.294118,0.612245,1.070588,0.612245,0.823529,0.122449,1.011765,0.163265,1.388235,0.244898,1.129412,0.306122,0.882353,-0.204082,0.952941,-0.244898,1.329412,-0.061224,1.094118,0.020408,0.882353,-0.571429,0.823529,-0.55102,1.023529,-0.367347,0.847059,-0.265306,0.682353,,M
0.0,0.0,-7.5,0.25,-12.0,0.595238,-14.5,0.904762,-16.0,1.119048,1.5,1.0,3.0,1.345238,2.5,1.142857,3.0,0.928571,2.0,1.047619,1.5,1.416667,1.0,1.166667,1.5,0.952381,1.5,1.035714,-0.5,1.357143,-0.5,1.142857,0.0,0.952381,0.5,0.964286,-1.5,1.202381,-1.5,1.047619,-1.0,0.892857,,M
0.0,0.0,-7.5,0.25,-12.0,0.595238,-14.5,0.904762,-16.0,1.119048,1.5,1.0,3.0,1.345238,2.5,1.142857,3.0,0.928571,2.0,1.047619,1.5,1.416667,1.0,1.166667,1.5,0.952381,1.5,1.035714,-0.5,1.357143,-0.5,1.142857,0.0,0.952381,0.5,0.964286,-1.5,1.202381,-1.5,1.047619,-1.0,0.892857,,M
0.0,0.0,-0.941176,0.256098,-1.470588,0.585366,-1.647059,0.878049,-1.705882,1.085366,-0.176471,1.0,0.117647,1.341463,0.058824,1.121951,0.0,0.926829,0.235294,1.036585,0.411765,1.402439,0.235294,1.134146,0.235294,0.95122,0.588235,1.036585,0.529412,1.329268,0.411765,1.097561,0.411765,0.939024,0.823529,0.95122,0.823529,1.182927,0.647059,1.036585,0.647059,0.914634,,M
0.0,0.0,-0.52381,0.318841,-0.857143,0.724638,-1.095238,1.086957,-1.238095,1.318841,0.809524,1.0,0.666667,1.57971,0.190476,1.405797,0.142857,1.15942,0.619048,1.057971,0.238095,1.666667,-0.238095,1.463768,-0.142857,1.246377,0.285714,1.072464,-0.285714,1.57971,-0.666667,1.391304,-0.571429,1.202899,-0.190476,1.028986,-0.666667,1.362319,-1.0,1.246377,-0.904762,1.086957,,M
0.0,0.0,-0.52381,0.318841,-0.857143,0.724638,-1.095238,1.086957,-1.238095,1.318841,0.809524,1.0,0.666667,1.57971,0.190476,1.405797,0.142857,1.15942,0.619048,1.057971,0.238095,1.666667,-0.238095,1.463768,-0.142857,1.246377,0.285714,1.072464,-0.285714,1.57971,-0.666667,1.391304,-0.571429,1.202899,-0.190476,1.028986,-0.666667,1.362319,-1.0,1.246377,-0.904762,1.086957,,M
0.0,0.0,0.277778,0.275,0.203704,0.6875,-0.148148,0.9375,-0.444444,1.125,0.407407,1.0,0.407407,1.3375,0.425926,1.075,0.407407,0.825,0.074074,1.0,0.037037,1.4,0.074074,1.1,0.111111,0.85,-0.259259,0.9375,-0.333333,1.3375,-0.222222,1.075,-0.148148,0.8625,-0.592593,0.8125,-0.611111,1.0,-0.444444,0.7875,-0.333333,0.625,,M
0.0,0.0,0.327273,0.294872,0.236364,0.705128,-0.163636,0.948718,-0.509091,1.102564,0.381818,1.0,0.418182,1.333333,0.436364,1.076923,0.418182,0.820513,0.054545,1.0,0.072727,1.397436,0.090909,1.128205,0.127273,0.858974,-0.290909,0.935897,-0.327273,1.384615,-0.218182,1.141026,-0.163636,0.910256,-0.618182,0.782051,-0.581818,0.974359,-0.4,0.74359,-0.290909,0.551282,,M
0.0,0.0,0.327273,0.294872,0.236364,0.705128,-0.163636,0.948718,-0.509091,1.102564,0.381818,1.0,0.418182,1.333333,0.436364,1.076923,0.418182,0.820513,0.054545,1.0,0.072727,1.397436,0.090909,1.128205,0.127273,0.858974,-0.290909,0.935897,-0.327273,1.384615,-0.218182,1.141026,-0.163636,0.910256,-0.618182,0.782051,-0.581818,0.974359,-0.4,0.74359,-0.290909,0.551282,,M
0.0,0.0,0.272727,0.205882,0.290909,0.647059,-0.054545,0.838235,-0.418182,0.941176,0.381818,1.0,0.509091,1.279412,0.527273,1.0,0.527273,0.705882,0.036364,0.985294,0.090909,1.397059,0.163636,1.088235,0.236364,0.779412,-0.290909,0.897059,-0.290909,1.338235,-0.145455,1.073529,-0.036364,0.808824,-0.618182,0.720588,-0.472727,0.823529,-0.236364,0.544118,-0.072727,0.323529,,M
0.0,0.0,0.272727,0.205882,0.290909,0.647059,-0.054545,0.838235,-0.418182,0.941176,0.381818,1.0,0.509091,1.279412,0.527273,1.0,0.527273,0.705882,0.036364,0.985294,0.090909,1.397059,0.163636,1.088235,0.236364,0.779412,-0.290909,0.897059,-0.290909,1.338235,-0.145455,1.073529,-0.036364,0.808824,-0.618182,0.720588,-0.472727,0.823529,-0.236364,0.544118,-0.072727,0.323529,,M
0.0,0.0,-0.346154,0.241935,-0.461538,0.645161,-0.230769,0.935484,0.0,1.129032,-0.634615,1.0,-0.769231,1.354839,-0.653846,1.064516,-0.576923,0.806452,-0.326923,1.048387,-0.423077,1.483871,-0.346154,1.145161,-0.288462,0.887097,0.019231,0.983871,-0.019231,1.419355,-0.038462,1.112903,-0.057692,0.887097,0.365385,0.854839,0.288462,1.032258,0.211538,0.790323,0.173077,0.612903,,M
0.0,0.0,0.290909,0.217391,0.290909,0.652174,-0.127273,0.84058,-0.509091,0.956522,0.381818,1.0,0.509091,1.275362,0.545455,1.0,0.545455,0.724638,0.036364,1.0,0.109091,1.391304,0.181818,1.086957,0.236364,0.782609,-0.309091,0.898551,-0.290909,1.333333,-0.127273,1.043478,-0.018182,0.782609,-0.618182,0.724638,-0.472727,0.84058,-0.236364,0.565217,-0.072727,0.347826,,M
0.0,0.0,0.290909,0.217391,0.290909,0.652174,-0.127273,0.84058,-0.509091,0.956522,0.381818,1.0,0.509091,1.275362,0.545455,1.0,0.545455,0.724638,0.036364,1.0,0.109091,1.391304,0.181818,1.086957,0.236364,0.782609,-0.309091,0.898551,-0.290909,1.333333,-0.127273,1.043478,-0.018182,0.782609,-0.618182,0.724638,-0.472727,0.84058,-0.236364,0.565217,-0.072727,0.347826,,M
0.0,0.0,0.362069,0.2,0.517241,0.692308,0.206897,1.015385,-0.12069,1.215385,0.603448,1.0,0.844828,1.276923,0.862069,0.969231,0.793103,0.661538,0.275862,1.046154,0.534483,1.476923,0.586207,1.138462,0.568966,0.8,-0.051724,1.030769,0.172414,1.492308,0.293103,1.169231,0.327586,0.861538,-0.396552,0.907692,-0.137931,1.046154,0.017241,0.738462,0.086207,0.461538,,M
0.0,0.0,0.362069,0.2,0.517241,0.692308,0.206897,1.015385,-0.12069,1.215385,0.603448,1.0,0.844828,1.276923,0.862069,0.969231,0.793103,0.661538,0.275862,1.046154,0.534483,1.476923,0.586207,1.138462,0.568966,0.8,-0.051724,1.030769,0.172414,1.492308,0.293103,1.169231,0.327586,0.861538,-0.396552,0.907692,-0.137931,1.046154,0.017241,0.738462,0.086207,0.461538,,M
0.0,0.0,0.350877,0.179104,0.526316,0.671642,0.22807,1.0,-0.087719,1.208955,0.578947,1.0,0.824561,1.283582,0.842105,1.0,0.807018,0.701493,0.245614,1.059701,0.491228,1.462687,0.561404,1.149254,0.561404,0.820896,-0.087719,1.029851,0.122807,1.492537,0.245614,1.179104,0.280702,0.895522,-0.421053,0.910448,-0.175439,1.059701,0.0,0.761194,0.070175,0.492537,,M
0.0,0.0,0.403226,0.253521,0.5,0.760563,0.225806,1.070423,-0.080645,1.253521,0.612903,1.0,0.83871,1.338028,0.854839,1.056338,0.790323,0.760563,0.322581,1.070423,0.548387,1.507042,0.596774,1.183099,0.564516,0.887324,-0.016129,1.070423,0.193548,1.507042,0.33871,1.211268,0.354839,0.943662,-0.387097,0.985915,-0.112903,1.126761,0.048387,0.84507,0.096774,0.605634,,M
0.0,0.0,0.387097,0.246377,0.5,0.73913,0.258065,1.028986,-0.016129,1.231884,0.66129,1.0,0.887097,1.318841,0.887097,1.043478,0.806452,0.73913,0.370968,1.086957,0.612903,1.507246,0.629032,1.202899,0.580645,0.898551,0.032258,1.086957,0.241935,1.521739,0.354839,1.246377,0.370968,0.971014,-0.33871,1.0,-0.096774,1.130435,0.048387,0.826087,0.112903,0.57971,,M
0.0,0.0,0.387097,0.246377,0.5,0.73913,0.258065,1.028986,-0.016129,1.231884,0.66129,1.0,0.887097,1.318841,0.887097,1.043478,0.806452,0.73913,0.370968,1.086957,0.612903,1.507246,0.629032,1.202899,0.580645,0.898551,0.032258,1.086957,0.241935,1.521739,0.354839,1.246377,0.370968,0.971014,-0.33871,1.0,-0.096774,1.130435,0.048387,0.826087,0.112903,0.57971,,M
0.0,0.0,0.493151,0.304348,0.712329,0.669565,0.657534,0.947826,0.493151,1.147826,0.260274,1.0,0.232877,1.269565,0.369863,1.147826,0.506849,0.973913,-0.068493,0.947826,-0.041096,1.252174,0.164384,1.078261,0.30137,0.843478,-0.410959,0.843478,-0.342466,1.034783,-0.123288,0.73913,0.0,0.469565,-0.739726,0.678261,-0.657534,0.843478,-0.438356,0.66087,-0.287671,0.46087,,N
0.0,0.0,0.414634,0.303571,0.585366,0.723214,0.341463,0.991071,0.02439,1.125,0.268293,1.0,0.353659,1.276786,0.390244,1.089286,0.414634,0.848214,-0.073171,0.973214,-0.04878,1.357143,0.060976,1.1875,0.170732,0.9375,-0.402439,0.883929,-0.329268,1.080357,-0.121951,0.75,0.012195,0.455357,-0.731707,0.741071,-0.609756,0.901786,-0.390244,0.678571,-0.243902,0.464286,,N
0.0,0.0,0.43038,0.25,0.708861,0.598214,0.734177,0.892857,0.683544,1.151786,0.303797,1.0,0.417722,1.25,0.493671,1.026786,0.506329,0.758929,-0.012658,0.973214,0.126582,1.303571,0.265823,1.053571,0.35443,0.758929,-0.35443,0.901786,-0.202532,1.080357,-0.012658,0.714286,0.113924,0.410714,-0.696203,0.776786,-0.531646,0.919643,-0.316456,0.660714,-0.164557,0.446429,,N
0.0,0.0,0.439024,0.266055,0.719512,0.633028,0.695122,0.93578,0.597561,1.192661,0.365854,1.0,0.487805,1.247706,0.536585,1.055046,0.54878,0.807339,0.036585,0.990826,0.170732,1.33945,0.280488,1.091743,0.353659,0.788991,-0.292683,0.926606,-0.134146,1.082569,0.012195,0.706422,0.109756,0.40367,-0.634146,0.807339,-0.47561,0.944954,-0.280488,0.688073,-0.158537,0.46789,,N
0.0,0.0,0.463415,0.267857,0.719512,0.633929,0.682927,0.919643,0.573171,1.151786,0.365854,1.0,0.52439,1.25,0.585366,1.044643,0.609756,0.794643,0.04878,0.982143,0.182927,1.321429,0.317073,1.089286,0.414634,0.794643,-0.292683,0.901786,-0.121951,1.098214,0.060976,0.732143,0.158537,0.428571,-0.634146,0.776786,-0.439024,0.928571,-0.231707,0.678571,-0.097561,0.455357,,N
0.0,0.0,0.435294,0.280374,0.717647,0.663551,0.623529,0.962617,0.4,1.130841,0.435294,1.0,0.541176,1.271028,0.529412,1.056075,0.494118,0.794393,0.105882,0.990654,0.211765,1.364486,0.258824,1.130841,0.305882,0.831776,-0.223529,0.925234,-0.129412,1.121495,-0.011765,0.766355,0.070588,0.457944,-0.564706,0.803738,-0.435294,0.962617,-0.282353,0.719626,-0.164706,0.495327,,N
0.0,0.0,0.439024,0.271028,0.743902,0.635514,0.670732,0.906542,0.45122,1.074766,0.378049,1.0,0.5,1.28972,0.52439,1.084112,0.512195,0.82243,0.060976,0.981308,0.146341,1.373832,0.243902,1.158879,0.317073,0.869159,-0.280488,0.906542,-0.170732,1.11215,-0.02439,0.775701,0.073171,0.46729,-0.621951,0.775701,-0.5,0.934579,-0.304878,0.700935,-0.170732,0.476636,,N
0.0,0.0,0.40458,0.308108,0.557252,0.708108,0.358779,0.983784,0.083969,1.145946,0.244275,1.0,0.374046,1.248649,0.435115,1.021622,0.435115,0.772973,-0.099237,0.967568,-0.053435,1.27027,0.083969,1.005405,0.19084,0.756757,-0.435115,0.87027,-0.381679,1.037838,-0.175573,0.691892,-0.045802,0.427027,-0.755725,0.735135,-0.870229,1.0,-0.870229,1.043243,-0.870229,1.081081,,N
0.0,0.0,0.440945,0.259494,0.732283,0.607595,0.669291,0.879747,0.456693,1.037975,0.433071,1.0,0.606299,1.28481,0.645669,1.094937,0.622047,0.841772,0.11811,1.0,0.23622,1.386076,0.338583,1.158228,0.409449,0.867089,-0.220472,0.943038,-0.070866,1.139241,0.07874,0.765823,0.15748,0.449367,-0.566929,0.816456,-0.409449,0.974684,-0.220472,0.734177,-0.094488,0.506329,,N
0.0,0.0,0.437956,0.25,0.737226,0.573171,0.722628,0.847561,0.518248,1.02439,0.540146,1.0,0.693431,1.29878,0.635036,1.091463,0.569343,0.817073,0.211679,1.036585,0.291971,1.426829,0.321168,1.20122,0.350365,0.902439,-0.124088,1.0,-0.058394,1.219512,0.007299,0.847561,0.072993,0.530488,-0.459854,0.902439,-0.364964,1.042683,-0.226277,0.786585,-0.131387,0.560976,,N
0.0,0.0,0.437956,0.259036,0.729927,0.608434,0.605839,0.885542,0.335766,1.03012,0.474453,1.0,0.591241,1.295181,0.525547,1.108434,0.467153,0.843373,0.131387,1.012048,0.175182,1.421687,0.20438,1.204819,0.255474,0.89759,-0.20438,0.957831,-0.160584,1.168675,-0.043796,0.807229,0.051095,0.481928,-0.525547,0.843373,-0.445255,1.012048,-0.284672,0.771084,-0.160584,0.542169,,N
0.0,0.0,0.427481,0.271605,0.664122,0.604938,0.549618,0.858025,0.282443,0.987654,0.450382,1.0,0.580153,1.290123,0.580153,1.074074,0.549618,0.802469,0.114504,1.0,0.183206,1.401235,0.259542,1.160494,0.328244,0.851852,-0.221374,0.932099,-0.129771,1.12963,0.0,0.759259,0.083969,0.450617,-0.549618,0.814815,-0.435115,0.981481,-0.267176,0.740741,-0.152672,0.518519,,N
0.0,0.0,0.447154,0.283951,0.699187,0.62963,0.658537,0.901235,0.471545,1.080247,0.406504,1.0,0.593496,1.259259,0.666667,1.055556,0.674797,0.802469,0.097561,1.006173,0.203252,1.388889,0.341463,1.160494,0.439024,0.851852,-0.235772,0.95679,-0.073171,1.141975,0.081301,0.753086,0.162602,0.407407,-0.593496,0.864198,-0.390244,1.012346,-0.203252,0.759259,-0.113821,0.518519,,N
0.0,0.0,0.563107,0.264901,0.883495,0.576159,0.864078,0.827815,0.601942,0.927152,0.446602,1.0,0.621359,1.284768,0.76699,1.059603,0.825243,0.807947,0.15534,1.0,0.359223,1.370861,0.553398,1.119205,0.669903,0.834437,-0.184466,0.953642,0.087379,1.125828,0.262136,0.728477,0.330097,0.417219,-0.553398,0.860927,-0.300971,0.960265,-0.087379,0.701987,0.038835,0.483444,,N
0.0,0.0,0.483607,0.214765,0.795082,0.550336,0.729508,0.845638,0.47541,1.013423,0.581967,1.0,0.762295,1.268456,0.811475,1.073826,0.819672,0.825503,0.270492,1.033557,0.418033,1.436242,0.5,1.181208,0.54918,0.865772,-0.065574,1.0,0.07377,1.194631,0.147541,0.778523,0.172131,0.442953,-0.418033,0.912752,-0.270492,1.060403,-0.139344,0.798658,-0.07377,0.563758,,N
0.0,0.0,0.460938,0.2,0.773438,0.522581,0.757812,0.806452,0.5,0.948387,0.570312,1.0,0.742188,1.290323,0.78125,1.077419,0.773438,0.825806,0.257812,1.032258,0.40625,1.445161,0.476562,1.167742,0.507812,0.845161,-0.085938,1.0,0.039062,1.187097,0.125,0.767742,0.171875,0.425806,-0.429688,0.909677,-0.289062,1.064516,-0.140625,0.8,-0.0625,0.567742,,N
0.0,0.0,0.465116,0.219355,0.75969,0.56129,0.666667,0.845161,0.387597,0.993548,0.542636,1.0,0.72093,1.270968,0.75969,1.058065,0.751938,0.812903,0.224806,1.032258,0.364341,1.432258,0.44186,1.167742,0.48062,0.851613,-0.108527,0.993548,0.015504,1.174194,0.108527,0.767742,0.155039,0.43871,-0.457364,0.903226,-0.310078,1.051613,-0.170543,0.787097,-0.085271,0.56129,,N
0.0,0.0,0.44,0.209459,0.736,0.527027,0.744,0.777027,0.52,0.898649,0.52,1.0,0.72,1.290541,0.768,1.074324,0.768,0.810811,0.208,1.033784,0.36,1.459459,0.44,1.182432,0.48,0.858108,-0.128,1.006757,0.008,1.202703,0.112,0.777027,0.16,0.432432,-0.48,0.918919,-0.328,1.074324,-0.168,0.797297,-0.072,0.554054,,N
0.0,0.0,0.436508,0.22449,0.722222,0.564626,0.690476,0.843537,0.452381,1.0,0.52381,1.0,0.746032,1.285714,0.777778,1.088435,0.753968,0.829932,0.214286,1.047619,0.373016,1.462585,0.444444,1.190476,0.47619,0.863946,-0.126984,1.027211,0.007937,1.197279,0.111111,0.77551,0.15873,0.435374,-0.47619,0.938776,-0.333333,1.081633,-0.174603,0.809524,-0.079365,0.578231,,N
0.0,0.0,0.439024,0.209459,0.747967,0.52027,0.731707,0.783784,0.471545,0.912162,0.536585,1.0,0.756098,1.256757,0.804878,1.054054,0.788618,0.810811,0.227642,1.033784,0.398374,1.439189,0.463415,1.168919,0.495935,0.851351,-0.113821,1.0,0.00813,1.162162,0.113821,0.743243,0.170732,0.412162,-0.463415,0.912162,-0.333333,1.054054,-0.186992,0.790541,-0.097561,0.567568,,N
0.0,0.0,0.47541,0.232877,0.762295,0.575342,0.688525,0.869863,0.434426,1.034247,0.540984,1.0,0.754098,1.287671,0.803279,1.089041,0.786885,0.828767,0.229508,1.047945,0.393443,1.458904,0.47541,1.184932,0.516393,0.856164,-0.106557,1.020548,0.032787,1.19863,0.139344,0.773973,0.188525,0.424658,-0.459016,0.938356,-0.303279,1.075342,-0.139344,0.808219,-0.057377,0.568493,,N
0.0,0.0,0.419355,0.217054,0.698925,0.573643,0.666667,0.875969,0.419355,1.031008,0.505376,1.0,0.602151,1.341085,0.677419,1.511628,0.741935,1.627907,0.182796,1.0,0.301075,1.356589,0.408602,1.178295,0.473118,0.945736,-0.150538,0.953488,-0.021505,1.100775,0.096774,0.75969,0.16129,0.465116,-0.494624,0.868217,-0.354839,1.007752,-0.193548,0.79845,-0.086022,0.596899,,N
0.0,0.0,0.428571,0.235294,0.685714,0.541176,0.657143,0.811765,0.471429,0.988235,0.5,1.0,0.6,1.317647,0.628571,1.152941,0.642857,0.917647,0.185714,1.011765,0.257143,1.435294,0.328571,1.188235,0.4,0.905882,-0.157143,0.964706,-0.042857,1.164706,0.057143,0.788235,0.1,0.470588,-0.5,0.858824,-0.342857,1.035294,-0.214286,0.776471,-0.142857,0.564706,,N
0.0,0.0,0.416667,0.307692,0.583333,0.666667,0.433333,0.948718,0.183333,1.115385,0.45,1.0,0.533333,1.294872,0.466667,1.102564,0.383333,0.858974,0.116667,1.0,0.116667,1.423077,0.116667,1.217949,0.166667,0.935897,-0.216667,0.948718,-0.183333,1.153846,-0.083333,0.820513,-0.016667,0.538462,-0.55,0.846154,-0.433333,0.987179,-0.3,0.769231,-0.2,0.564103,,N
0.0,0.0,0.409836,0.282051,0.622951,0.666667,0.491803,0.961538,0.262295,1.153846,0.459016,1.0,0.590164,1.307692,0.508197,1.102564,0.42623,0.833333,0.114754,1.012821,0.180328,1.448718,0.163934,1.230769,0.196721,0.948718,-0.229508,0.961538,-0.163934,1.141026,-0.065574,0.807692,0.016393,0.512821,-0.540984,0.846154,-0.459016,0.987179,-0.311475,0.769231,-0.213115,0.564103,,N
0.0,0.0,0.428571,0.298701,0.603175,0.727273,0.365079,1.038961,0.095238,1.220779,0.428571,1.0,0.539683,1.285714,0.444444,1.090909,0.380952,0.831169,0.095238,1.0,0.15873,1.38961,0.142857,1.194805,0.174603,0.909091,-0.238095,0.948052,-0.174603,1.155844,-0.079365,0.818182,0.0,0.519481,-0.571429,0.831169,-0.444444,1.0,-0.31746,0.766234,-0.222222,0.571429,,N
0.0,0.0,0.438596,0.282051,0.666667,0.666667,0.649123,1.025641,0.561404,1.294872,0.473684,1.0,0.614035,1.294872,0.54386,1.089744,0.45614,0.833333,0.140351,1.012821,0.245614,1.435897,0.210526,1.230769,0.22807,0.948718,-0.210526,0.961538,-0.105263,1.166667,-0.035088,0.820513,0.035088,0.512821,-0.526316,0.871795,-0.385965,1.038462,-0.263158,0.794872,-0.192982,0.576923,,N
0.0,0.0,0.435484,0.278481,0.66129,0.670886,0.564516,1.0,0.435484,1.240506,0.5,1.0,0.596774,1.278481,0.516129,1.063291,0.435484,0.797468,0.16129,1.012658,0.241935,1.43038,0.209677,1.202532,0.209677,0.886076,-0.177419,0.962025,-0.096774,1.151899,-0.048387,0.797468,0.016129,0.493671,-0.5,0.860759,-0.387097,1.025316,-0.274194,0.772152,-0.209677,0.556962,,N
0.0,0.0,0.423729,0.265823,0.677966,0.64557,0.644068,0.974684,0.627119,1.240506,0.457627,1.0,0.542373,1.291139,0.491525,1.151899,0.440678,0.911392,0.135593,0.987342,0.220339,1.35443,0.20339,1.177215,0.220339,0.911392,-0.20339,0.936709,-0.101695,1.113924,-0.050847,0.78481,0.016949,0.493671,-0.542373,0.835443,-0.389831,0.974684,-0.271186,0.734177,-0.169492,0.506329,,N
0.0,0.0,0.416667,0.280488,0.633333,0.634146,0.6,0.926829,0.566667,1.158537,0.433333,1.0,0.533333,1.243902,0.466667,1.036585,0.4,0.780488,0.1,0.987805,0.233333,1.365854,0.2,1.146341,0.183333,0.853659,-0.233333,0.926829,-0.116667,1.085366,-0.066667,0.743902,0.0,0.45122,-0.566667,0.817073,-0.416667,0.963415,-0.283333,0.707317,-0.2,0.5,,N
0.0,0.0,0.34375,0.202703,0.609375,0.513514,0.546875,0.783784,0.375,0.945946,0.4375,1.0,0.578125,1.175676,0.5,0.891892,0.421875,0.621622,0.09375,1.013514,0.203125,1.378378,0.203125,1.081081,0.234375,0.756757,-0.25,0.959459,-0.15625,1.067568,-0.046875,0.662162,0.03125,0.364865,-0.5625,0.851351,-0.453125,0.972973,-0.3125,0.702703,-0.203125,0.5,,N
0.0,0.0,0.448276,0.233766,0.758621,0.61039,0.706897,0.935065,0.551724,1.181818,0.465517,1.0,0.62069,1.220779,0.62069,1.025974,0.586207,0.779221,0.137931,1.0,0.258621,1.311688,0.327586,1.103896,0.37931,0.844156,-0.189655,0.961039,-0.068966,1.12987,0.034483,0.753247,0.103448,0.441558,-0.534483,0.87013,-0.362069,1.025974,-0.224138,0.766234,-0.137931,0.545455,,N
0.0,0.0,0.419355,0.268293,0.629032,0.646341,0.483871,0.926829,0.209677,1.085366,0.419355,1.0,0.548387,1.256098,0.5,1.060976,0.451613,0.804878,0.080645,1.0,0.209677,1.402439,0.209677,1.182927,0.241935,0.878049,-0.258065,0.95122,-0.145161,1.121951,-0.048387,0.792683,0.064516,0.5,-0.580645,0.841463,-0.435484,0.95122,-0.274194,0.719512,-0.145161,0.52439,,N
0.0,0.0,0.451613,0.265823,0.66129,0.696203,0.451613,1.063291,0.177419,1.303797,0.451613,1.0,0.580645,1.303797,0.580645,1.101266,0.548387,0.835443,0.112903,1.0,0.241935,1.43038,0.290323,1.189873,0.33871,0.886076,-0.225806,0.936709,-0.096774,1.139241,0.016129,0.759494,0.096774,0.468354,-0.548387,0.822785,-0.387097,0.987342,-0.241935,0.734177,-0.16129,0.531646,,N
0.0,0.0,0.45,0.253165,0.7,0.670886,0.55,1.012658,0.283333,1.227848,0.45,1.0,0.583333,1.278481,0.583333,1.063291,0.55,0.797468,0.116667,1.0,0.266667,1.43038,0.3,1.202532,0.333333,0.898734,-0.216667,0.936709,-0.083333,1.139241,0.016667,0.772152,0.083333,0.468354,-0.55,0.822785,-0.4,0.987342,-0.25,0.746835,-0.166667,0.531646,,N
0.0,0.0,0.403226,0.2625,0.645161,0.675,0.435484,1.0,0.193548,1.225,0.403226,1.0,0.5,1.2875,0.516129,1.075,0.5,0.8125,0.064516,0.975,0.177419,1.375,0.225806,1.15,0.290323,0.8625,-0.258065,0.9,-0.145161,1.1125,-0.032258,0.7625,0.048387,0.4625,-0.596774,0.775,-0.451613,0.95,-0.290323,0.7125,-0.193548,0.5,,N
0.0,0.0,0.45,0.256098,0.7,0.658537,0.616667,0.987805,0.5,1.231707,0.45,1.0,0.55,1.304878,0.533333,1.097561,0.516667,0.841463,0.1,0.987805,0.2,1.365854,0.25,1.146341,0.3,0.878049,-0.233333,0.914634,-0.116667,1.109756,-0.016667,0.780488,0.05,0.487805,-0.55,0.792683,-0.416667,0.95122,-0.266667,0.719512,-0.183333,0.5,,N
0.0,0.0,0.465517,0.269231,0.793103,0.615385,0.758621,0.897436,0.5,1.012821,0.465517,1.0,0.568966,1.269231,0.603448,1.153846,0.603448,0.935897,0.155172,1.0,0.189655,1.358974,0.258621,1.192308,0.327586,0.935897,-0.189655,0.948718,-0.086207,1.153846,0.0,0.833333,0.051724,0.525641,-0.534483,0.846154,-0.37931,1.012821,-0.241379,0.782051,-0.155172,0.551282,,N
0.0,0.0,0.428571,0.2875,0.666667,0.675,0.52381,0.975,0.269841,1.15,0.492063,1.0,0.539683,1.275,0.444444,1.1,0.365079,0.85,0.142857,1.0,0.142857,1.35,0.142857,1.175,0.174603,0.9,-0.190476,0.95,-0.174603,1.15,-0.111111,0.8125,-0.047619,0.5,-0.507937,0.8625,-0.444444,1.0,-0.349206,0.7625,-0.269841,0.55,,N
0.0,0.0,0.42623,0.253165,0.672131,0.658228,0.622951,1.0,0.57377,1.227848,0.42623,1.0,0.508197,1.291139,0.491803,1.113924,0.47541,0.860759,0.098361,0.987342,0.131148,1.35443,0.163934,1.151899,0.213115,0.873418,-0.229508,0.924051,-0.147541,1.113924,-0.065574,0.772152,0.0,0.468354,-0.57377,0.822785,-0.442623,0.974684,-0.311475,0.721519,-0.213115,0.493671,,N
0.0,0.0,0.416667,0.25,0.65,0.625,0.583333,0.925,0.383333,1.1,0.383333,1.0,0.466667,1.275,0.466667,1.0875,0.45,0.8375,0.05,0.975,0.083333,1.3375,0.133333,1.1375,0.216667,0.875,-0.283333,0.9125,-0.216667,1.1125,-0.116667,0.7875,-0.033333,0.5,-0.616667,0.8,-0.516667,0.95,-0.35,0.725,-0.25,0.5125,,N
0.0,0.0,0.454545,0.278481,0.745455,0.64557,0.690909,0.962025,0.527273,1.164557,0.381818,1.0,0.472727,1.303797,0.545455,1.202532,0.6,0.987342,0.054545,0.987342,0.072727,1.329114,0.2,1.164557,0.309091,0.924051,-0.290909,0.911392,-0.181818,1.113924,-0.018182,0.810127,0.072727,0.518987,-0.618182,0.797468,-0.454545,0.962025,-0.272727,0.734177,-0.145455,0.506329,,N
